지하철역,호선명,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,1시이후 승차,1시이후 하차,총 이용객,유임승차인원,무임승차인원,유임하차인원,무임하차인원,주소,위도,경도
보문,6호선,7.183333333333334,0.0833333333333333,3667.1666666666665,901.65,7174.1,3425.733333333333,20545.58333333333,8377.5,31955.0,19508.983333333334,17078.983333333334,10403.133333333331,10587.933333333332,7437.633333333333,9808.05,6661.416666666667,10772.333333333334,7388.983333333334,10972.25,7717.083333333333,9841.016666666666,7876.8,9708.283333333333,8697.25,11515.433333333332,10403.283333333333,13277.95,13124.4,17306.916666666668,20600.533333333333,9963.416666666666,18453.9,6968.566666666667,11955.933333333332,6390.15,11399.533333333333,5517.733333333334,12507.816666666668,3210.1666666666665,8221.55,423.3666666666667,2224.883333333333,1.1333333333333333,9.383333333333333,615896.6833333333,185958.28333333333,30734.43333333333,168050.06666666668,29247.4,서울 성북구 보문동1가 127-1,37.585541696968,127.020003515933
봉화산(서울의료원),6호선,25.183333333333334,0.6,5010.583333333333,1165.8,14883.316666666668,3456.6833333333334,49078.96666666667,6461.716666666666,43706.15,12089.416666666666,21133.13333333333,7238.733333333334,14942.133333333331,6472.65,12944.116666666669,6519.633333333333,13095.6,8346.95,12375.033333333333,9722.566666666668,10823.65,10093.033333333333,10343.833333333334,12027.35,11254.333333333334,14491.483333333334,12871.783333333333,18850.68333333333,12261.516666666666,29658.05,6575.466666666666,31733.25,4935.416666666667,18819.233333333334,4192.766666666666,16109.533333333333,3416.616666666667,16893.8,1490.7333333333331,10533.416666666666,168.95,3068.85,1.15,354.3,711544.6666666667,217522.0833333333,48008.35,197165.81666666668,46941.91666666666,서울 중랑구 신내동 643-1,37.617350836302734,127.09136011564394
불광,6호선,18.7,0.4666666666666667,1639.5833333333333,356.03333333333336,3716.05,2104.5,11251.85,3926.2,12873.05,7629.116666666667,7322.8,7823.216666666666,6162.766666666666,6345.633333333333,6932.166666666667,6604.95,7992.966666666666,7426.733333333334,9091.483333333334,7724.75,9583.383333333331,8035.1,10499.716666666667,8339.383333333333,11639.183333333332,9696.4,11824.066666666668,10891.183333333332,11749.333333333334,16224.933333333332,7950.75,13993.766666666666,6304.883333333333,7794.0,5807.6,6329.5,3917.4166666666665,6628.516666666666,1343.6166666666666,4494.183333333333,177.25,1165.65,0.7166666666666667,3.6666666666666665,493243.7166666669,109279.5,38519.833333333336,111933.93333333332,31603.95,서울 은평구 대조동 13-10,37.6100477979795,126.930315826401
삼각지,6호선,3.3833333333333333,0.1166666666666666,1487.8666666666666,760.8,3191.0,4940.383333333333,6932.816666666667,12564.583333333334,10946.566666666668,24685.7,8359.866666666667,11008.45,6443.016666666666,7137.15,8122.25,6869.816666666667,9450.883333333331,7319.483333333334,10621.183333333332,7507.033333333334,10599.933333333332,6859.6,12126.116666666669,6688.116666666667,14225.466666666667,7118.683333333333,19586.83333333333,8798.983333333334,25991.0,11570.85,12596.65,8407.266666666666,9103.65,5814.166666666667,9180.716666666667,6076.116666666667,7566.0,6711.933333333333,3787.116666666667,4478.75,486.3333333333333,1006.4333333333332,2.0166666666666666,7.4,549048.9833333335,173954.7,16855.966666666667,142639.26666666666,13692.55,서울 용산구 한강로1가 228-1,37.5344393447708,126.972922951307
상수,6호선,8.7,0.2,3118.5,925.6333333333332,4853.966666666666,3325.6666666666665,9641.55,6307.916666666667,14642.7,25799.7,9374.016666666666,24849.716666666667,6997.966666666666,17494.433333333334,7663.583333333333,17018.816666666666,9873.4,18331.35,12304.6,21493.83333333333,12867.0,17825.4,14214.966666666667,18163.033333333333,17015.6,20452.15,21779.116666666665,25790.3,30013.75,34331.7,21229.616666666665,27426.63333333333,19469.5,14736.9,23738.316666666666,11523.366666666669,25117.08333333333,9879.483333333334,14729.183333333332,7316.4,2084.5,1784.8,9.216666666666669,10.716666666666669,807441.4833333334,259993.3,20753.533333333333,303602.15,21186.0,서울 마포구 상수동 309-10,37.54776618366393,126.92242989321456
상월곡(한국과학기술연구원),6호선,18.7,6.65,4593.433333333333,606.9333333333333,8390.533333333333,2351.1,23919.18333333333,3456.0333333333333,27871.05,14455.15,14848.366666666669,7788.35,9759.516666666666,7340.366666666667,8794.816666666668,6082.65,8983.433333333332,6154.066666666667,9017.85,6488.216666666666,7999.916666666667,6726.9,7586.733333333334,7748.65,8967.1,9742.716666666667,9178.433333333332,11510.416666666666,10728.383333333331,17845.583333333332,6866.883333333333,16986.116666666665,3830.4166666666665,10508.233333333334,4111.066666666667,9452.4,2524.9666666666667,9927.433333333332,1267.4166666666667,6582.183333333333,150.45,1580.6333333333334,0.2833333333333333,6.9,544663.1166666666,141711.75,37697.18333333333,126466.05,36881.63333333333,서울 성북구 상월곡동 26-1,37.6065588265169,127.048829192974
새절(신사),6호선,2.966666666666667,0.05,9510.733333333334,814.4,19232.55,5365.75,53200.48333333333,9272.6,62828.7,16533.5,31925.43333333333,13296.216666666667,20999.033333333333,10061.966666666667,18756.05,10777.9,19672.63333333333,12602.65,18758.316666666666,14376.783333333333,16340.216666666667,15220.45,16153.9,18072.916666666668,19659.1,22843.63333333333,19787.33333333333,29432.13333333333,17851.283333333333,45779.16666666666,11373.583333333334,42087.88333333333,8282.35,27002.25,7555.316666666667,23192.88333333333,6368.333333333333,24028.966666666667,2481.7,15091.65,320.3666666666667,4177.683333333333,3.8666666666666663,1050.95,944053.1333333332,300320.81666666665,80743.43333333333,279613.15,81469.23333333334,서울 은평구 신사동 337-5,37.5908600479967,126.913580663181
석계,6호선,816.1333333333333,5.1,7952.216666666666,2106.35,19363.766666666663,5395.0,50659.21666666667,7765.066666666667,57068.9,14288.716666666667,30708.1,10551.566666666668,21063.816666666666,9850.683333333332,18155.05,11181.1,18681.93333333333,13242.4,18299.366666666665,14310.966666666667,16033.266666666666,15385.933333333332,15399.683333333332,18816.266666666663,16508.433333333334,23881.95,17414.15,31394.766666666663,16757.9,47519.5,12500.383333333331,47699.566666666666,9075.833333333334,28277.35,8224.45,25388.33333333333,7187.25,24007.88333333333,4194.233333333334,16142.716666666667,667.5666666666667,4320.316666666667,1.7666666666666666,23.4,940194.85,295738.31666666665,70995.1,299734.26666666666,71820.66666666667,서울 노원구 월계동 36-4,37.61500552731744,127.06568946412851
신내,6호선,0.0,0.0,0.0,0.0,0.08,0.0,0.88,0.0,0.32,0.0,0.44,0.0,0.4,0.0,0.16,0.0,0.12,0.0,0.32,0.0,0.36,0.0,0.36,0.0,0.4,0.0,0.52,0.0,0.52,0.0,0.56,0.0,0.2,0.0,0.16,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.0,0.0,202056.71999999997,5.76,0.24,0.0,0.0,서울 중랑구 신내동 19,37.6124910157349,127.104271439503
신당,6호선,106.21666666666668,1.1166666666666667,7857.666666666667,1249.7,6382.216666666666,6054.633333333333,7511.1,15153.3,11445.183333333332,41150.68333333333,10661.85,23293.066666666666,8936.666666666666,13846.766666666666,10762.966666666667,10614.45,12934.45,9533.633333333331,11197.016666666666,11604.883333333331,11963.766666666666,9689.5,13852.466666666667,8703.883333333333,18013.65,9050.683333333332,19876.466666666667,11760.433333333332,25970.15,15396.483333333334,16371.033333333333,20750.4,13039.833333333334,11018.933333333332,13366.083333333334,7646.75,12742.816666666668,7402.8,5984.733333333334,11004.083333333334,777.4166666666666,1848.2166666666667,2.6166666666666667,9.5,688446.7666666668,204481.0,35275.36666666667,212789.2,33994.7,서울 중구 신당동 99,37.5656730531732,127.019477533278
안암(고대병원앞),6호선,21.816666666666663,0.3333333333333333,2180.583333333333,1217.8833333333334,3272.9666666666667,5708.783333333334,8469.333333333334,16075.616666666669,12490.266666666666,43625.1,10917.4,33181.916666666664,12026.55,29259.016666666663,14287.15,19824.366666666665,16422.816666666666,18060.016666666663,17789.216666666667,23216.733333333334,18521.766666666663,16731.4,23851.58333333333,16354.9,30078.38333333333,15574.816666666668,39659.75,18414.95,37740.2,24049.4,22761.58333333333,19456.866666666665,19726.75,12702.466666666667,21880.716666666667,12260.6,22403.55,12562.966666666667,13554.416666666666,9738.816666666668,2027.75,3689.8333333333335,2.85,149.93333333333334,903850.6166666668,318520.36666666664,31567.033333333333,321701.55,30155.166666666668,서울 성북구 안암동5가 146-1,37.586307417971,127.029233420248
약수,6호선,3.283333333333333,0.1666666666666666,1236.9333333333334,289.45,1903.5666666666664,1965.8833333333332,4751.5,5265.65,7467.3,17260.45,5297.75,8940.95,4483.733333333334,5637.333333333333,4683.533333333334,4727.333333333333,5525.733333333334,4818.35,5664.583333333333,4979.45,5614.783333333334,5158.266666666666,5843.866666666667,5090.05,6651.5,5626.433333333333,8486.933333333332,6525.083333333333,12179.25,8654.016666666666,7162.916666666667,5971.833333333333,5272.366666666667,3700.05,5446.616666666667,3247.516666666667,4240.066666666667,3119.366666666667,1931.3,1988.6833333333332,273.01666666666665,565.3333333333334,1.2833333333333334,2.75,409562.7166666664,82137.68333333333,21984.13333333333,82882.81666666667,20651.58333333333,서울 중구 신당동 369-44,37.5545053994984,127.010891666957
역촌,6호선,2.7666666666666666,0.0166666666666666,2019.7333333333331,293.6666666666667,5376.6,2024.7666666666669,16016.366666666669,3041.25,16844.3,8068.833333333333,8930.6,4723.333333333333,6195.183333333333,4127.6,5612.816666666667,4392.65,6174.433333333333,5005.45,6361.283333333334,5186.9,5494.816666666667,5487.366666666667,5126.683333333333,6009.6,5137.666666666667,7963.566666666667,5618.333333333333,10036.6,5748.433333333333,15931.083333333334,3293.366666666667,14781.033333333333,2381.2833333333333,8334.983333333334,1976.1333333333332,8034.4,1580.5666666666666,7355.65,627.6,5628.5,76.45,1292.1666666666667,0.6,3.7666666666666666,440225.6999999999,78316.45,32279.566666666666,96459.75,31263.43333333333,서울 은평구 역촌동 8-12,37.6087378991563,126.91663596163
연신내,6호선,0.0,0.0,0.0333333333333333,0.0,0.15,0.0,0.5166666666666667,0.0,1.5333333333333334,0.0,1.7,0.0,0.9666666666666668,0.0,0.9666666666666668,0.0,1.1666666666666667,0.0,1.15,0.0,1.0333333333333334,0.0,1.0,0.0,1.4333333333333331,0.0,1.6166666666666667,0.0,1.95,0.0,1.2666666666666666,0.0,1.0833333333333333,0.0,1.3,0.0,1.6,0.0,0.6166666666666667,0.0,0.2833333333333333,0.0,0.0,0.0,201927.86666666664,19.98333333333333,1.3833333333333333,0.0,0.0,서울 은평구 갈현동 397,37.6192032466353,126.921100704496
월곡(동덕여대),6호선,21.65,0.4333333333333333,6519.55,1055.9666666666667,12640.966666666667,4393.85,40476.96666666667,7475.95,46791.51666666667,26668.8,24407.83333333333,17453.633333333335,17352.816666666666,14818.983333333334,16302.216666666667,12851.3,17300.5,13656.416666666666,17752.75,14392.566666666668,16527.716666666667,15246.35,16729.066666666666,16620.066666666666,19570.33333333333,20420.35,20951.566666666666,24225.866666666665,26547.716666666667,37729.35,15034.2,34785.11666666667,10982.783333333333,20598.75,9746.95,19098.916666666668,7540.466666666666,18014.6,3550.4166666666665,12075.666666666666,479.95,2690.3166666666666,1.5333333333333334,13.116666666666667,883422.333333333,278268.9166666667,68960.55,265626.65,68659.71666666666,서울 성북구 하월곡동 35-1,37.6018044172918,127.041460725816
월드컵경기장(성산),6호선,13.2,0.6,1104.3333333333333,1160.85,2698.766666666667,2917.1,8568.466666666667,5501.1,10789.133333333331,11862.583333333334,6345.25,10654.733333333334,6234.016666666666,11378.416666666666,7558.833333333333,13120.783333333333,8762.833333333334,13599.966666666667,9906.666666666666,16309.116666666669,11982.033333333333,16363.216666666667,14925.816666666668,15262.9,18114.85,13332.466666666667,18183.366666666665,12803.1,17383.233333333334,15865.783333333333,10191.516666666666,13065.333333333334,7730.333333333333,6751.35,9350.566666666668,5368.416666666667,8793.9,4347.3,2850.6,2630.6666666666665,395.05,612.5,1.4833333333333334,11.283333333333331,576710.3166666665,127224.76666666666,54659.48333333333,138442.55,54477.01666666667,서울 마포구 성산동 420,37.5696355653344,126.899098148061
응암,6호선,5.366666666666666,0.1333333333333333,10948.883333333331,1362.8166666666666,24485.066666666666,6579.266666666666,70643.65,10089.5,86379.38333333333,17841.583333333332,44815.76666666667,13392.133333333331,28231.45,12819.9,25776.88333333333,14231.8,26571.516666666663,16399.5,25595.066666666666,18930.483333333334,22124.366666666665,20069.916666666668,21527.666666666668,25722.35,22788.4,31025.516666666663,23970.9,40877.76666666667,23475.733333333334,67366.28333333334,15120.916666666666,64361.2,11311.55,38509.38333333333,9876.683333333332,34722.11666666667,7748.3,33842.9,3379.133333333333,21652.966666666667,390.45,5875.583333333333,2.4,24.58333333333333,1202773.7166666663,399269.95,105899.58333333331,390543.06666666665,105154.61666666668,서울 은평구 신사동 22-15,37.5984928632876,126.9155399209037
이태원,6호선,25.766666666666666,0.3,11733.033333333333,1213.7833333333333,9925.35,6653.683333333333,12376.583333333334,11166.8,16839.8,28503.93333333333,12972.216666666667,23733.733333333334,11262.283333333333,17809.3,12411.3,18867.0,15119.616666666669,22481.18333333333,17303.733333333334,25135.43333333333,19580.483333333334,24277.93333333333,22290.2,26417.08333333333,26492.733333333334,30598.55,32012.88333333333,38256.98333333333,37647.53333333333,49726.7,31178.88333333333,44525.15,29274.25,28415.95,35300.35,23893.533333333333,37736.95,20688.033333333333,23176.0,17536.916666666668,2990.8,6013.316666666667,32.96666666666667,56.15,1085561.6666666665,386264.13333333336,31419.58333333333,433190.9166666667,32780.53333333333,서울 용산구 이태원동 119-23,37.5345252050511,126.994333861918
증산(명지대앞),6호선,25.633333333333333,2.0166666666666666,7715.466666666666,737.8,15067.966666666667,4023.7,40556.28333333333,5335.4,48692.46666666667,11138.95,26260.116666666665,8534.916666666666,17390.366666666665,8315.083333333334,14794.716666666667,8169.716666666666,15265.583333333334,9979.416666666666,14781.616666666669,10612.3,12739.116666666669,12324.166666666666,12239.05,14613.083333333334,13258.233333333334,19635.116666666665,14117.066666666668,23721.916666666668,14221.016666666666,37839.3,8976.766666666666,34160.23333333333,6654.0,20910.33333333333,5514.0,19747.33333333333,4755.0,19603.283333333333,1994.65,12039.816666666668,285.43333333333334,3169.0333333333333,2.3,444.65,782270.9166666669,229110.16666666663,66196.68333333333,218612.9333333333,66444.63333333333,서울 은평구 증산동 199-8,37.583746353282,126.909494991105
창신,6호선,12.75,0.1333333333333333,2447.733333333333,385.51666666666665,5032.4,1853.0333333333333,14478.266666666666,5124.8,17938.316666666666,6832.45,8869.966666666667,3485.1833333333334,5301.25,2850.266666666667,4516.866666666667,2676.9,4770.1,3110.2166666666667,4544.75,3237.983333333333,3858.983333333333,3465.65,4230.083333333333,3700.9,5332.033333333334,4741.916666666667,4939.133333333333,5615.6,4919.316666666667,8579.466666666667,3045.616666666667,8183.033333333334,2709.383333333333,5130.35,1939.7166666666667,5025.383333333333,1430.6666666666667,5361.783333333334,651.4,3238.75,81.71666666666667,884.55,7.7,3.8,386452.3166666667,84078.21666666666,16979.933333333334,67451.55,16036.116666666669,서울 종로구 창신동 20-8,37.57941474393655,127.01529688465331
청구,6호선,3.8,0.0666666666666666,1702.5333333333333,427.5833333333333,2851.1833333333334,2388.6,7290.783333333334,6285.483333333334,10222.45,24800.9,6213.283333333334,11787.483333333334,4410.0,5161.183333333333,4836.316666666667,4024.05,4615.433333333333,4201.116666666667,4828.916666666667,4655.066666666667,4664.416666666667,4340.483333333334,4899.466666666666,4882.516666666666,5730.766666666666,5492.683333333333,7147.333333333333,6443.45,12409.366666666669,7997.633333333333,9103.616666666669,6055.85,5379.6,4117.65,4756.916666666667,3908.8333333333335,3458.4666666666667,3893.883333333333,1618.95,2469.5666666666666,231.75,773.3666666666667,0.9666666666666668,2.933333333333333,422393.2,88349.0,18027.316666666666,92323.4,21786.983333333334,서울 중구 신당동 295-2,37.5602101936978,127.013943845279
태릉입구,6호선,18.616666666666667,0.3333333333333333,3915.9666666666662,944.95,6741.533333333334,3353.333333333333,18263.416666666668,4339.416666666667,21702.116666666665,9580.216666666667,11095.3,7621.066666666667,7915.6,6246.116666666667,7396.05,7402.833333333333,7896.166666666667,6766.766666666666,8110.383333333333,7357.8,7485.85,7861.916666666667,7353.216666666666,8497.016666666666,8060.183333333333,10392.916666666666,8776.4,13366.633333333331,9051.066666666668,20873.2,6292.833333333333,20180.366666666665,4869.05,11660.516666666666,4400.266666666666,11182.733333333334,3558.1,10664.216666666667,1872.9666666666667,8258.966666666667,291.95,3351.65,0.9833333333333332,24.1,536901.5833333331,127765.83333333331,27302.18333333333,151168.3,28758.766666666663,서울 노원구 공릉동 616-4,37.618459513199,127.075405300578
한강진,6호선,12.5,0.25,876.8,905.2166666666668,1458.4166666666667,9645.9,3343.05,17408.716666666667,4862.816666666667,33888.23333333333,3941.0666666666666,25717.566666666666,3210.383333333333,14293.15,4034.2166666666662,13454.183333333332,5088.45,14065.833333333334,6316.983333333334,17701.366666666665,7789.933333333333,14280.9,11574.95,13708.1,19407.88333333333,14756.75,26187.566666666666,17404.65,31493.783333333333,22161.266666666663,22033.05,14290.183333333332,17540.9,4829.483333333334,23018.83333333333,3644.933333333333,20597.033333333333,3025.1833333333334,6779.866666666667,2034.5666666666664,415.1666666666667,1779.4166666666667,10.35,6.9,680903.2500000001,205742.9333333333,14251.066666666668,244881.28333333333,14121.466666666667,서울 용산구 한남동 726-494,37.5397907743775,127.001765135176
합정,6호선,18.8,0.85,4007.533333333333,1455.35,6692.7,7478.583333333333,15507.933333333332,16843.85,24123.233333333334,42135.066666666666,17148.666666666668,25302.816666666666,13582.85,16946.05,14516.183333333332,16593.566666666666,16823.983333333334,18861.316666666666,18687.033333333333,20419.85,19637.966666666667,19924.016666666663,21628.38333333333,19932.18333333333,24822.366666666665,23386.983333333334,31500.7,28560.033333333333,48448.26666666667,40714.28333333333,32710.55,30097.2,27432.366666666665,16137.1,32170.233333333334,13299.033333333333,29122.4,13170.466666666667,14297.516666666666,9254.916666666666,1960.4166666666667,2266.833333333333,13.2,14.0,999554.1333333332,377109.5333333333,37743.75,348167.9166666667,34626.433333333334,서울 마포구 서교동 393,37.54991315995173,126.91445406513526
화랑대(서울여대입구),6호선,8.333333333333334,0.7166666666666667,5695.65,872.6,19702.93333333333,3384.6833333333334,62339.45,7094.333333333333,58888.25,14885.75,28581.55,10160.75,18485.966666666667,7994.15,16408.05,7917.933333333333,17006.633333333335,8699.95,15990.3,9199.033333333333,14048.683333333332,10129.366666666669,14956.816666666668,11387.833333333334,17629.466666666667,15019.766666666666,18162.866666666665,19354.116666666665,16174.2,34958.933333333334,8739.833333333334,34300.1,6045.283333333334,20499.63333333333,4927.366666666667,17897.0,3844.65,19075.416666666668,1782.2166666666667,12790.166666666666,146.61666666666667,3622.2,0.8833333333333333,64.06666666666666,820781.0,306316.6,43249.4,230618.36666666667,38690.13333333333,서울 노원구 공릉동 285-2,37.61984245540276,127.08354181123269
효창공원앞,6호선,6.516666666666667,0.2333333333333333,2432.633333333333,631.4333333333333,5035.083333333333,4336.183333333333,15391.95,7084.083333333333,24285.25,23917.716666666667,14149.566666666668,14530.666666666666,9273.9,8969.55,8985.083333333334,7976.916666666667,9926.85,7619.616666666667,10312.233333333334,8930.516666666666,9539.933333333332,8165.016666666666,10183.316666666668,9145.216666666667,12471.366666666669,9940.566666666668,14755.15,11990.4,21916.15,17544.083333333332,11789.183333333332,13718.05,7123.4,8546.4,6473.95,7978.716666666666,5146.783333333334,7754.116666666667,2334.766666666667,4902.883333333333,251.06666666666663,1603.2333333333331,2.05,8.15,588986.4333333333,164156.4,37629.78333333333,149941.08333333334,35352.666666666664,서울 용산구 효창동 80,37.5393087503306,126.96139810075
가산디지털단지,7호선,663.85,3.35,7358.616666666667,5045.0,9060.616666666669,21745.766666666663,19987.266666666663,105578.75,22281.916666666668,387864.56666666665,17961.833333333332,201561.05,17328.766666666666,55443.18333333333,21723.4,38195.26666666667,27686.733333333334,36129.73333333333,34031.75,37418.1,37952.066666666666,34835.51666666667,47493.96666666667,32020.08333333333,61661.38333333333,31015.45,147655.86666666667,31884.466666666667,310555.76666666666,34985.88333333333,145113.51666666666,27282.68333333333,80551.8,14837.05,71918.86666666667,12186.45,37438.26666666667,10853.066666666668,14591.65,7056.55,1502.95,2118.5,2.833333333333333,9.7,2464500.35,1058903.9666666666,75619.71666666666,1056819.4833333334,71250.68333333333,서울 금천구 가산동 468-4,37.4803959660982,126.882661758356
강남구청,7호선,14.75,0.2666666666666666,1662.3833333333334,1610.8,3905.6666666666665,12365.0,7073.533333333334,29809.2,9933.7,103732.2,8917.733333333334,89816.81666666667,9027.85,35107.416666666664,11053.05,22754.016666666663,13039.85,19776.55,15819.266666666666,21268.766666666663,19301.18333333333,18249.416666666668,24394.8,16662.45,26507.2,16720.216666666667,38233.9,17595.05,80953.3,19647.416666666668,51259.43333333333,14079.8,32272.616666666665,8845.15,32065.3,7380.3,24930.15,5675.333333333333,9118.7,4010.4,1185.1,1526.35,1.9833333333333332,6.4,1089217.266666667,376680.2333333333,43991.21666666667,422416.6,44222.71666666667,서울 강남구 삼성동 111-44,37.51721617197854,127.0413109462156
건대입구,7호선,35.38333333333333,0.6333333333333333,4093.366666666667,860.7833333333333,5002.3,7543.866666666667,12840.366666666669,18867.58333333333,20793.066666666666,39797.93333333333,16275.383333333331,32183.316666666666,13456.616666666669,24516.15,15311.016666666666,22704.4,17350.083333333332,25721.9,19609.066666666666,27554.716666666667,22710.15,26086.93333333333,27295.3,25196.566666666666,31969.0,26320.966666666667,40838.66666666666,32106.63333333333,41053.2,47396.93333333333,31084.7,36571.2,34342.48333333333,18747.25,31027.616666666665,15552.95,27898.916666666668,12975.55,13981.083333333334,7564.366666666667,1958.8333333333333,3953.5833333333335,4.816666666666666,283.96666666666664,1083346.0999999994,378507.5,50423.91666666666,406519.7333333333,45988.45,서울 광진구 화양동 7-3,37.54040751726388,127.06920291650829
고속터미널,7호선,31.25,2.283333333333333,1579.9166666666667,2592.7833333333333,3440.0666666666666,23633.466666666667,10331.533333333333,38023.13333333333,19208.2,57575.18333333333,22971.83333333333,42730.25,23757.366666666665,30433.63333333333,26817.533333333333,28700.6,28958.9,27244.35,29871.88333333333,29897.483333333334,30360.016666666663,28267.08333333333,37120.95,24362.33333333333,41738.38333333333,23919.7,55808.0,25417.916666666668,59965.3,29185.83333333333,41348.48333333333,20578.38333333333,41101.8,11622.25,37988.05,10270.433333333332,30033.95,6218.933333333333,11016.566666666668,3783.766666666667,987.2666666666668,857.7333333333333,21.566666666666663,7.75,1221690.6,482609.6166666666,71849.2,402096.1166666666,63229.16666666666,서울 서초구 반포동 19-11,37.50454885557265,127.00512100872538
공릉(서울과학기술대),7호선,23.33333333333333,0.2166666666666666,6239.633333333333,1254.9333333333334,13825.666666666666,4942.733333333334,38080.5,11419.9,43460.1,26677.35,24187.13333333333,16542.35,17847.1,12965.0,17031.033333333333,11761.466666666667,18599.233333333334,14214.35,18564.58333333333,16159.183333333332,17171.866666666665,15162.316666666668,18377.533333333333,17512.25,21669.816666666666,20698.233333333334,22823.88333333333,25689.483333333334,25276.75,38126.68333333333,14803.55,39015.76666666667,11692.883333333331,23016.2,10937.466666666667,20376.4,9462.866666666669,19308.1,4907.266666666666,13977.416666666666,749.65,4065.8333333333335,1.7166666666666666,15.366666666666667,910541.6,292366.73333333334,63366.833333333336,289079.5833333333,63821.95,서울 노원구 공릉동 385-4,37.6255427648558,127.073033585328
군자(능동),7호선,49.45,1.45,8002.466666666666,873.5666666666667,13987.566666666668,6644.883333333333,34392.25,8362.966666666667,57380.95,24928.783333333333,36172.71666666667,16546.283333333333,20015.016666666663,10660.85,17485.266666666666,9852.6,18355.116666666665,10477.2,18873.116666666665,11823.333333333334,17804.85,12767.933333333332,17942.516666666666,15530.75,20531.116666666665,17551.483333333334,24993.7,23036.43333333333,33081.63333333333,36076.55,21404.68333333333,32527.68333333333,16776.666666666668,19411.066666666666,16518.033333333333,17697.716666666667,13818.783333333333,16546.283333333333,6376.583333333333,10059.9,920.1666666666666,2662.616666666667,7.216666666666667,44.03333333333333,920880.7333333334,343890.05,70999.81666666667,245506.4,58577.96666666667,서울 광진구 능동 275-5,37.557151488837924,127.0795106156054
남구로,7호선,40.016666666666666,1.2333333333333334,18909.533333333333,1873.2333333333331,16283.783333333333,7081.65,32184.283333333333,27715.7,36861.05,102669.66666666669,25359.08333333333,46462.51666666667,16814.916666666668,19424.966666666667,15049.75,16300.3,16067.2,15453.383333333331,16286.366666666669,16435.183333333334,15495.35,15868.233333333334,16827.533333333333,17770.95,19776.166666666668,21586.733333333334,34086.25,34565.96666666667,76132.73333333334,35758.38333333333,38422.85,25564.866666666665,21458.58333333333,17426.15,16135.0,19517.43333333333,10759.266666666666,18122.516666666663,4577.033333333334,9281.866666666669,562.2,1987.65,3.566666666666667,7.916666666666667,1120875.5166666664,392531.31666666665,55561.2,414638.9666666667,56237.53333333333,서울 구로구 구로동 801-95,37.48625714438263,126.88741505160269
남성,7호선,2.8666666666666667,0.0333333333333333,5805.5,791.4666666666667,12488.516666666666,4388.65,38086.4,6601.283333333334,57184.43333333333,15816.45,31843.4,12515.083333333334,18855.5,10930.833333333334,16336.35,10717.233333333334,16213.833333333334,11640.983333333334,16670.816666666666,13275.6,14526.766666666666,13484.383333333331,14244.7,16330.216666666667,14531.283333333333,19199.85,15648.583333333334,24168.566666666666,16846.55,38914.7,10590.433333333332,33057.75,8932.983333333334,20713.43333333333,8627.2,19701.45,6509.833333333333,18122.0,2925.7,11215.683333333332,448.03333333333336,3004.3166666666666,1.3,16.116666666666667,833833.5666666665,262361.06666666665,64959.91666666666,239673.96666666667,64932.11666666667,서울 동작구 사당동 산 25-33,37.484793511299706,126.97091020065321
내방,7호선,5.766666666666667,0.1333333333333333,2304.5,1511.3166666666666,7192.733333333334,10404.016666666666,17987.966666666667,22712.033333333333,28387.95,83446.11666666667,20277.15,43952.15,14768.966666666667,20221.6,15027.3,15118.25,16190.083333333334,15184.683333333332,18090.166666666668,17238.2,18367.9,16562.833333333332,19548.033333333333,16692.7,23504.983333333334,17640.333333333332,33575.35,21379.716666666667,68533.91666666667,29524.33333333333,28885.4,22806.866666666665,19176.283333333333,13960.35,19925.616666666665,12139.45,14795.983333333334,11105.033333333333,5252.05,6523.0,676.9166666666666,3006.8,2.316666666666667,232.2333333333333,995745.9833333332,332115.0,60362.333333333336,342330.31666666665,59031.833333333336,서울 서초구 방배동 874-16,37.4876585212369,126.993600180589
